date,fitted
2014-08,207.46719360351562
2014-09,208.66607666015625
2014-10,209.497314453125
2014-11,209.8740234375
2014-12,209.43797302246094
2015-01,207.84190368652344
2015-02,204.11866760253906
2015-03,197.80784606933594
2015-04,192.6823272705078
2015-05,189.05807495117188
2015-06,186.8860321044922
2015-07,186.3616180419922
2015-08,186.62486267089844
2015-09,186.4379425048828
2015-10,184.52159118652344
2015-11,181.11500549316406
2015-12,175.3387908935547
2016-01,168.5553436279297
2016-02,163.02793884277344
2016-03,159.81285095214844
2016-04,158.14547729492188
2016-05,158.5297088623047
2016-06,162.61007690429688
2016-07,168.15512084960938
2016-08,171.8747100830078
2016-09,172.41258239746094
2016-10,170.0576171875
2016-11,166.82232666015625
2016-12,163.8140411376953
2017-01,163.97718811035156
2017-02,167.62054443359375
2017-03,172.9498291015625
2017-04,177.39784240722656
2017-05,179.9452667236328
2017-06,180.957763671875
2017-07,181.21435546875
2017-08,180.8341064453125
2017-09,180.50730895996094
2017-10,181.54391479492188
2017-11,182.65078735351562
2017-12,181.26783752441406
2018-01,179.20242309570312
2018-02,177.7477264404297
2018-03,181.42633056640625
2018-04,188.5595703125
2018-05,196.56124877929688
2018-06,204.54141235351562
2018-07,210.91383361816406
2018-08,214.02931213378906
2018-09,216.38534545898438
2018-10,217.72947692871094
2018-11,217.49708557128906
2018-12,216.45635986328125
2019-01,216.1193389892578
2019-02,216.5911407470703
2019-03,216.55075073242188
2019-04,215.86036682128906
2019-05,215.57920837402344
2019-06,214.24208068847656
2019-07,211.91055297851562
2019-08,205.9613494873047
2019-09,199.7501983642578
2019-10,196.01901245117188
2019-11,193.20359802246094
2019-12,190.6029815673828
2020-01,187.7611541748047
2020-02,187.42222595214844
2020-03,188.2698211669922
2020-04,190.56295776367188
2020-05,192.6060791015625
2020-06,192.2129669189453
2020-07,189.33375549316406
2020-08,186.5092010498047
2020-09,184.060791015625
2020-10,181.89601135253906
2020-11,181.5218048095703
2020-12,184.0078582763672
2021-01,187.76107788085938
2021-02,194.4082489013672
2021-03,208.3646697998047
2021-04,225.45152282714844
2021-05,237.41824340820312
2021-06,245.8871307373047
2021-07,251.7644805908203
2021-08,261.0558166503906
2021-09,275.7778625488281
2021-10,287.891357421875
2021-11,291.8310241699219
2021-12,292.04644775390625
2022-01,291.5997619628906
2022-02,302.132080078125
2022-03,310.7452087402344
2022-04,315.06536865234375
2022-05,316.7884216308594
2022-06,325.729736328125
2022-07,333.705810546875
2022-08,334.224365234375
2022-09,324.53057861328125
2022-10,311.2686462402344
2022-11,303.0415344238281
2022-12,296.9356689453125
2023-01,291.1001892089844
2023-02,285.36041259765625
2023-03,284.9716491699219
2023-04,286.7105712890625
2023-05,291.06231689453125
2023-06,298.46539306640625
2023-07,300.9797668457031
2023-08,294.74481201171875
2023-09,288.74725341796875
2023-10,282.26513671875
2023-11,277.63604736328125
2023-12,275.0733337402344
2024-01,274.3314208984375
2024-02,275.4582214355469
2024-03,281.1403503417969
2024-04,286.0757751464844
2024-05,284.7325744628906
2024-06,278.105224609375
2024-07,270.9996643066406
2024-08,267.10992431640625
2024-09,265.43475341796875
2024-10,261.7850646972656
2024-11,259.85858154296875
2024-12,259.7160339355469
2025-01,255.2093505859375
2025-02,250.9851531982422
2025-03,247.21478271484375
2025-04,246.58702087402344
2025-05,248.45082092285156
2025-06,258.3016052246094
2025-07,268.2749938964844
2025-08,272.1124267578125
2025-09,273.70361328125
